runId,startedAtUtc,startedAtParis,finishedAtUtc,status,error,network,cycleType,model,strategyVersion,configPreset,marketSnapshotId,llmQueryId
6e2c4925-40a8-4959-aca6-ba3975525aef,2026-05-26T10:53:30.752Z,2026-05-26 12:53:30,2026-05-26T10:53:31.265Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1904,
9a5b9190-3356-48ae-b677-4835d738cd61,2026-05-26T10:55:59.765Z,2026-05-26 12:55:59,2026-05-26T10:56:00.022Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1905,
2b779859-5076-4e33-bafd-b2780e770927,2026-05-26T10:58:30.373Z,2026-05-26 12:58:30,2026-05-26T10:58:30.633Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1906,
6ddb3da1-5a7d-429a-94a0-3651c014b2e4,2026-05-26T11:00:59.850Z,2026-05-26 13:00:59,2026-05-26T11:01:00.106Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1907,
fac11411-fa57-4731-b2e0-721134409faf,2026-05-26T11:03:30.478Z,2026-05-26 13:03:30,2026-05-26T11:03:30.737Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1908,
64ec1bad-d6ac-4eb4-8f80-d70661718104,2026-05-26T11:05:59.726Z,2026-05-26 13:05:59,2026-05-26T11:05:59.996Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1909,
13e2dfbc-3af3-4b07-8e72-5b025ad7a914,2026-05-26T11:08:30.082Z,2026-05-26 13:08:30,2026-05-26T11:08:30.418Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1910,
bbf1e15b-8153-4ca5-a0d3-b1c1fba66e11,2026-05-26T11:10:59.867Z,2026-05-26 13:10:59,2026-05-26T11:11:00.210Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1911,
579e09c7-202d-4a54-b9cd-3a051ebc8333,2026-05-26T11:13:30.061Z,2026-05-26 13:13:30,2026-05-26T11:13:30.322Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1912,
2b73bd63-7d70-4f68-8d02-8fe2fbd4a446,2026-05-26T11:15:59.569Z,2026-05-26 13:15:59,2026-05-26T11:15:59.948Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1913,
f871360e-afb3-4e21-b0b1-b83f8720bc0a,2026-05-26T11:18:31.355Z,2026-05-26 13:18:31,2026-05-26T11:18:31.614Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1914,
546bb14a-85f1-40bc-97ee-6fd31aef1845,2026-05-26T11:21:01.051Z,2026-05-26 13:21:01,2026-05-26T11:21:01.321Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1915,
7fd7e79d-2910-4a5d-b987-0b35b03e798a,2026-05-26T11:23:29.965Z,2026-05-26 13:23:29,2026-05-26T11:23:30.217Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1916,
fb1d713e-07a9-4ce1-abf5-8960266265bb,2026-05-26T11:26:00.209Z,2026-05-26 13:26:00,2026-05-26T11:26:00.469Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1917,
8752e937-af56-4e03-94a0-752c5d74c386,2026-05-26T11:28:30.223Z,2026-05-26 13:28:30,2026-05-26T11:28:30.481Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1918,
2fef2e96-0bcf-429e-96e5-bec94701d4c9,2026-05-26T11:31:00.099Z,2026-05-26 13:31:00,2026-05-26T11:31:00.388Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1919,
8f7a0ea8-fecc-426d-9510-ab8a0a49bc80,2026-05-26T11:33:29.687Z,2026-05-26 13:33:29,2026-05-26T11:33:30.784Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1920,
cee0aaf2-6a25-46f2-a7de-8baf863c4ece,2026-05-26T11:35:59.972Z,2026-05-26 13:35:59,2026-05-26T11:36:00.291Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1921,
f7b8bed1-c5b0-4e71-9037-40c5b55f9abe,2026-05-26T11:38:30.655Z,2026-05-26 13:38:30,2026-05-26T11:38:31.013Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1922,
6822ada9-7361-48a1-bbfe-9e53b16a864f,2026-05-26T11:40:59.999Z,2026-05-26 13:40:59,2026-05-26T11:41:00.315Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1923,
701ddcdf-d795-4bf9-8f3b-5eacac856be6,2026-05-26T11:43:30.175Z,2026-05-26 13:43:30,2026-05-26T11:43:30.459Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1924,
70024d27-22fa-4ed0-af5e-7f1be6712ae0,2026-05-26T11:46:00.790Z,2026-05-26 13:46:00,2026-05-26T11:46:01.052Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1925,
76b5a840-6502-4249-a348-ec3699663ccb,2026-05-26T11:48:29.994Z,2026-05-26 13:48:29,2026-05-26T11:48:30.257Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1926,
7d10a13c-276a-4fc6-a941-1451405e98e7,2026-05-26T11:50:59.895Z,2026-05-26 13:50:59,2026-05-26T11:51:00.207Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1927,
33711ff9-e085-46d7-87b7-4897474c5fe3,2026-05-26T11:53:30.146Z,2026-05-26 13:53:30,2026-05-26T11:53:30.405Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1928,
5596dc8a-d469-462d-96fc-6aa43ab1a579,2026-05-26T11:56:00.332Z,2026-05-26 13:56:00,2026-05-26T11:56:00.650Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1929,
ad7a198d-017f-47bc-8b33-a93e1477d813,2026-05-26T11:58:30.932Z,2026-05-26 13:58:30,2026-05-26T11:58:31.216Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1930,
9b0db1b2-38bf-4808-a68e-b271195340ba,2026-05-26T12:00:59.810Z,2026-05-26 14:00:59,2026-05-26T12:01:00.247Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1931,
4793b583-20c6-4d5e-8cbc-69a958e5c71a,2026-05-26T12:03:30.366Z,2026-05-26 14:03:30,2026-05-26T12:03:30.620Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1932,
c7b49ccd-bf4b-48cd-a225-e220857434c1,2026-05-26T12:05:59.961Z,2026-05-26 14:05:59,2026-05-26T12:06:00.223Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1933,
467543c7-c39e-451e-97f8-41b0d6cd2849,2026-05-26T12:08:30.949Z,2026-05-26 14:08:30,2026-05-26T12:08:31.207Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1934,
4ce541f8-c36c-46c0-8ceb-86adf0e96517,2026-05-26T12:11:00.997Z,2026-05-26 14:11:00,2026-05-26T12:11:01.259Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1935,
7e131d85-2f3a-4b6a-a082-f159bcda894a,2026-05-26T12:13:30.471Z,2026-05-26 14:13:30,2026-05-26T12:13:30.774Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1936,
087a1f78-8ee5-414b-9e33-e035b5533b06,2026-05-26T12:16:00.315Z,2026-05-26 14:16:00,2026-05-26T12:16:00.594Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1937,
a1963eb0-c842-4917-b3af-4bbc3e7a1b24,2026-05-26T12:18:30.276Z,2026-05-26 14:18:30,2026-05-26T12:18:30.572Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1938,
19c757df-e042-432f-b961-1234a39d252f,2026-05-26T12:21:00.806Z,2026-05-26 14:21:00,2026-05-26T12:21:01.117Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1939,
2a3b349b-9cdf-4c57-b106-fab4d375f016,2026-05-26T12:23:30.846Z,2026-05-26 14:23:30,2026-05-26T12:23:31.159Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1940,
cfb22295-fd36-48fc-819e-41bdb400e6d4,2026-05-26T12:25:59.802Z,2026-05-26 14:25:59,2026-05-26T12:26:00.056Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1941,
96e95e22-139f-45e9-b9a5-4f7128f6d13c,2026-05-26T12:28:30.110Z,2026-05-26 14:28:30,2026-05-26T12:28:30.364Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1942,
4ed5de1c-a01a-41f5-968c-98ef1bd3adfa,2026-05-26T12:31:00.822Z,2026-05-26 14:31:00,2026-05-26T12:31:01.080Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1943,
6b05a89a-4860-47f0-bada-e64d5d2ff4d2,2026-05-26T12:33:31.159Z,2026-05-26 14:33:31,2026-05-26T12:33:31.417Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1944,
fd92403d-0a2f-4a7b-900e-7e068be832f0,2026-05-26T12:36:00.798Z,2026-05-26 14:36:00,2026-05-26T12:36:01.132Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1945,
66ba3eb9-c48d-4533-bca3-fa30a757e422,2026-05-26T12:38:30.162Z,2026-05-26 14:38:30,2026-05-26T12:38:30.426Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1946,
fc471d74-d9b1-40ae-97e4-d0c6bca13cca,2026-05-26T12:41:00.042Z,2026-05-26 14:41:00,2026-05-26T12:41:00.296Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1947,
978c17bd-2faf-449a-8b93-40c9d9a63437,2026-05-26T12:43:30.217Z,2026-05-26 14:43:30,2026-05-26T12:43:30.479Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1948,
48832622-da62-4207-9d0e-b571df65bf18,2026-05-26T12:46:00.206Z,2026-05-26 14:46:00,2026-05-26T12:46:00.469Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1949,
1c0b889b-ebc0-475b-b990-02cb486991e5,2026-05-26T12:48:30.362Z,2026-05-26 14:48:30,2026-05-26T12:48:30.912Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1950,
d1f3be6e-97a9-4e8c-8bb2-b878a611a375,2026-05-26T12:50:59.786Z,2026-05-26 14:50:59,2026-05-26T12:51:00.056Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1951,
0973c8f6-8810-459b-bfa3-7196b49d17c2,2026-05-26T12:53:29.833Z,2026-05-26 14:53:29,2026-05-26T12:53:30.091Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1952,
89f9e901-b7e3-4deb-8be5-4458b177400d,2026-05-26T12:56:00.426Z,2026-05-26 14:56:00,2026-05-26T12:56:00.689Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1953,
a39d9dc3-b761-4f9c-91a8-f54f49004718,2026-05-26T12:58:30.901Z,2026-05-26 14:58:30,2026-05-26T12:58:31.159Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1954,
4c61ff84-323d-4684-815e-36eab205ef11,2026-05-26T13:01:01.344Z,2026-05-26 15:01:01,2026-05-26T13:01:01.616Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1955,
1e5ea5c5-d25f-45b0-b862-d9056b49176f,2026-05-26T13:03:30.712Z,2026-05-26 15:03:30,2026-05-26T13:03:30.968Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1956,
59596b20-514b-4017-95d4-b5a04da025c2,2026-05-26T13:05:59.966Z,2026-05-26 15:05:59,2026-05-26T13:06:00.218Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1957,
b4f09221-0b6b-41a9-ad83-5c5a3af86621,2026-05-26T13:08:29.923Z,2026-05-26 15:08:29,2026-05-26T13:08:30.296Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1958,
03da42e2-f618-450b-b92f-47a44c98bf16,2026-05-26T13:11:00.363Z,2026-05-26 15:11:00,2026-05-26T13:11:00.664Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1959,
d2615024-cf5d-482c-9d5a-682567708287,2026-05-26T13:13:29.623Z,2026-05-26 15:13:29,2026-05-26T13:13:29.883Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1960,
448221e4-1fc1-4858-98c7-47df8388fb9f,2026-05-26T13:16:00.248Z,2026-05-26 15:16:00,2026-05-26T13:16:00.508Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1961,
7c977d43-ef73-4ff1-b8d6-5afae3a246ab,2026-05-26T13:18:29.716Z,2026-05-26 15:18:29,2026-05-26T13:18:29.997Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1962,
018faceb-2712-4a06-9ec8-7122dda26ac1,2026-05-26T13:21:00.170Z,2026-05-26 15:21:00,2026-05-26T13:21:00.433Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1963,
05215f93-c167-4c50-a4b0-77c75d7d652c,2026-05-26T13:23:30.421Z,2026-05-26 15:23:30,2026-05-26T13:23:30.681Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1964,
2c7360de-1e1e-4d6f-92e4-ac008dc94a9e,2026-05-26T13:25:59.731Z,2026-05-26 15:25:59,2026-05-26T13:26:00.050Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1965,
4a6c1dcb-a66d-45ca-9bb3-7b1ad96df9bb,2026-05-26T13:28:30.453Z,2026-05-26 15:28:30,2026-05-26T13:28:30.716Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1966,
bdd6ff60-2df1-440b-88cb-a43284eadd1f,2026-05-26T13:30:59.713Z,2026-05-26 15:30:59,2026-05-26T13:31:00.000Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1967,
4f568abd-9d59-486d-b12a-ab3e70ae823a,2026-05-26T13:33:30.514Z,2026-05-26 15:33:30,2026-05-26T13:33:30.785Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1968,
dd69a61f-06fd-4466-8e83-1e785b4ca6f2,2026-05-26T13:36:01.065Z,2026-05-26 15:36:01,2026-05-26T13:36:01.450Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1969,
26dae631-dcbf-4e7d-b8c7-d3f4109dfe3c,2026-05-26T13:38:29.794Z,2026-05-26 15:38:29,2026-05-26T13:38:30.049Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1970,
f375abda-0178-48e1-9fca-a6cc05f83629,2026-05-26T13:41:00.135Z,2026-05-26 15:41:00,2026-05-26T13:41:00.451Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1971,
17a9c082-7dcb-40e2-84ff-986ffa2eb12f,2026-05-26T13:43:31.102Z,2026-05-26 15:43:31,2026-05-26T13:43:31.358Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1972,
52d6f9d9-0843-4827-9a29-7cc020c2c862,2026-05-26T13:46:00.351Z,2026-05-26 15:46:00,2026-05-26T13:46:00.660Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1973,
dfa3b7ce-0196-4d54-a1c1-047aaffcffef,2026-05-26T13:48:30.581Z,2026-05-26 15:48:30,2026-05-26T13:48:30.856Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1974,
586ef17a-d62a-4efe-82b5-570255ae3cdd,2026-05-26T13:51:00.715Z,2026-05-26 15:51:00,2026-05-26T13:51:01.109Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1975,
f6c4f673-22bb-4efc-8d82-e9631bba61e3,2026-05-26T13:53:29.999Z,2026-05-26 15:53:29,2026-05-26T13:53:30.528Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1976,
acfc3e98-3b61-4e5e-b83d-419feb8b2c0c,2026-05-26T13:56:00.694Z,2026-05-26 15:56:00,2026-05-26T13:56:00.957Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1977,
63e6c9be-9580-4af0-ba8c-65c26fe740e4,2026-05-26T13:58:30.798Z,2026-05-26 15:58:30,2026-05-26T13:58:31.105Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1978,
3fbeeae2-95c6-48aa-9f03-c78ec760258f,2026-05-26T14:01:01.009Z,2026-05-26 16:01:01,2026-05-26T14:01:01.270Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1979,
f0885774-d16a-4fc3-b0a5-834608830bd1,2026-05-26T14:03:30.459Z,2026-05-26 16:03:30,2026-05-26T14:03:30.718Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1980,
b383b6ae-07a0-4c95-8361-8b95c0cacfad,2026-05-26T14:05:59.927Z,2026-05-26 16:05:59,2026-05-26T14:06:00.229Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1981,
1ab76f75-56ca-47ee-b62d-46ea1459c2cd,2026-05-26T14:08:30.942Z,2026-05-26 16:08:30,2026-05-26T14:08:31.242Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1982,
4f5d6eed-b8ff-4ad4-89cc-b44411d1ba8d,2026-05-26T14:11:01.066Z,2026-05-26 16:11:01,2026-05-26T14:11:01.342Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1983,
997df2f7-4995-4eb9-82ea-ab07dea2f33d,2026-05-26T14:13:29.402Z,2026-05-26 16:13:29,2026-05-26T14:13:29.663Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1984,
d7ec7846-2bfd-4e06-8639-3e812fdfd682,2026-05-26T14:16:01.083Z,2026-05-26 16:16:01,2026-05-26T14:16:02.074Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1985,
a35e4ddf-c2eb-4bdf-86af-c94c809d274b,2026-05-26T14:18:29.582Z,2026-05-26 16:18:29,2026-05-26T14:18:29.903Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1986,
88d4253b-8fb7-457f-a0c5-755f7f661df2,2026-05-26T14:20:59.899Z,2026-05-26 16:20:59,2026-05-26T14:21:00.155Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1987,
addca375-86cf-4e45-ab3d-183b6c50e34c,2026-05-26T14:23:29.873Z,2026-05-26 16:23:29,2026-05-26T14:23:30.551Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1988,
e4fef7ae-b8aa-4c6f-a079-fd40cd98fe1c,2026-05-26T14:26:00.658Z,2026-05-26 16:26:00,2026-05-26T14:26:01.027Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1989,
b21a5e5d-11ea-4261-93e9-d0c2df2a61cc,2026-05-26T14:28:30.198Z,2026-05-26 16:28:30,2026-05-26T14:28:30.454Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1990,
313bac3b-a80d-4426-be07-0ba78fdfbff7,2026-05-26T14:31:00.091Z,2026-05-26 16:31:00,2026-05-26T14:31:00.402Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1991,
271f6583-01f6-4c7e-b630-95b33222a4fd,2026-05-26T14:33:31.679Z,2026-05-26 16:33:31,2026-05-26T14:34:14.857Z,COMPLETED,,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1992,1053
6f280590-5b1a-4068-9ad3-a3b8a6f4e6d7,2026-05-26T14:37:00.366Z,2026-05-26 16:37:00,2026-05-26T14:37:48.826Z,COMPLETED,,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1993,1054
8cdf8ec4-556f-403a-b360-b5eac0a12224,2026-05-26T14:40:31.110Z,2026-05-26 16:40:31,2026-05-26T14:41:15.782Z,COMPLETED,,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1994,1055
2cc1b7e4-c168-40fb-974d-8cb2f0306f3b,2026-05-26T14:43:59.982Z,2026-05-26 16:43:59,2026-05-26T14:44:00.395Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1995,
cbd26697-ec6c-486c-bfbc-f4a16c8ebbb6,2026-05-26T14:46:30.298Z,2026-05-26 16:46:30,2026-05-26T14:46:30.582Z,SKIPPED,No eligible candidates and no positions to manage. LLM call skipped.,mainnet,SCHEDULED,deepseek/deepseek-v4-pro,v1,Safe PM v1,1996,
